F,M,married,widowed,single,divorced,age,children,construct,education,finance,government,IT,legal,manuf,medicine,retired,secondary,tertiary,postgrad,professional,income,avbal,avtrans,decision
1.0,0.0,1.0,0.0,0.0,0.0,30.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8210.81,13904.08,2881.68,A
1.0,0.0,0.0,0.0,0.0,1.0,48.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5358.66,10731.84,1063.16,None
0.0,1.0,0.0,0.0,1.0,0.0,28.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7339.9,13364.08,1591.63,B
0.0,1.0,1.0,0.0,0.0,0.0,48.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9518.87,14494.98,1667.17,A
0.0,1.0,0.0,0.0,1.0,0.0,20.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014.88,8745.38,1850.98,None
0.0,1.0,0.0,0.0,1.0,0.0,44.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9828.13,39151.61,1585.55,None
1.0,0.0,0.0,0.0,1.0,0.0,31.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6908.85,18864.89,3231.41,None
1.0,0.0,1.0,0.0,0.0,0.0,50.11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,843.07,16185.91,445.06,A
0.0,1.0,1.0,0.0,0.0,0.0,25.31,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015.87,14953.83,1199.88,None
0.0,1.0,1.0,0.0,0.0,0.0,32.64,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10283.55,30008.13,1748.56,A
1.0,0.0,0.0,0.0,1.0,0.0,22.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5581.19,20631.73,967.65,None
1.0,0.0,0.0,0.0,1.0,0.0,23.36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4001.88,28406.52,1328.02,None
1.0,0.0,0.0,0.0,0.0,1.0,49.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,591.14,11233.95,1043.65,None
1.0,0.0,0.0,0.0,1.0,0.0,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4473.74,17458.64,3858.5,B
0.0,1.0,1.0,0.0,0.0,0.0,39.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5554.4,19919.86,1018.94,A
0.0,1.0,1.0,0.0,0.0,0.0,20.06,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14649.94,41026.37,1215.07,A
1.0,0.0,0.0,0.0,1.0,0.0,28.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1839.69,8402.53,1383.09,None
0.0,1.0,0.0,1.0,0.0,0.0,58.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6009.9,21335.52,744.47,None
0.0,1.0,0.0,0.0,0.0,1.0,50.23,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5560.42,28887.65,999.76,None
1.0,0.0,0.0,0.0,1.0,0.0,32.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8737.79,29421.79,1404.45,None
0.0,1.0,0.0,1.0,0.0,0.0,59.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7425.96,32669.19,1111.86,None
1.0,0.0,1.0,0.0,0.0,0.0,31.28,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8979.81,17330.58,2291.6,A
0.0,1.0,1.0,0.0,0.0,0.0,36.18,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1393.84,18977.67,2164.65,None
1.0,0.0,0.0,0.0,1.0,0.0,20.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1756.45,7872.09,1199.28,B
0.0,1.0,0.0,1.0,0.0,0.0,61.79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7747.59,41349.2,2711.29,None
1.0,0.0,1.0,0.0,0.0,0.0,23.88,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12039.95,51404.59,3137.56,None
0.0,1.0,1.0,0.0,0.0,0.0,38.76,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16070.13,49844.14,4705.1,None
0.0,1.0,0.0,0.0,0.0,1.0,48.92,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10970.75,33154.26,6616.19,None
0.0,1.0,0.0,0.0,0.0,1.0,45.01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6764.74,12294.81,1840.94,None
1.0,0.0,0.0,1.0,0.0,0.0,59.59,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1968.71,19248.22,1724.96,None
0.0,1.0,1.0,0.0,0.0,0.0,45.18,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4440.64,18615.07,5440.42,None
0.0,1.0,1.0,0.0,0.0,0.0,48.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4772.7,27022.71,2540.78,None
0.0,1.0,0.0,1.0,0.0,0.0,78.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1457.01,10017.72,1085.73,None
1.0,0.0,0.0,0.0,0.0,1.0,32.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7297.42,46047.68,4702.1,None
0.0,1.0,1.0,0.0,0.0,0.0,60.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4455.39,20460.67,1324.95,None
1.0,0.0,0.0,0.0,1.0,0.0,22.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1405.43,5966.49,401.0,None
0.0,1.0,0.0,0.0,1.0,0.0,27.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4899.43,26342.31,2994.99,None
0.0,1.0,0.0,0.0,0.0,1.0,51.91,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1601.79,15974.7,805.82,None
0.0,1.0,0.0,0.0,1.0,0.0,26.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7057.44,21252.9,4023.97,None
1.0,0.0,0.0,0.0,1.0,0.0,26.59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6211.77,2184.0,1301.12,None
0.0,1.0,0.0,0.0,1.0,0.0,28.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4328.09,17795.27,476.61,B
0.0,1.0,0.0,0.0,1.0,0.0,18.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4871.11,23144.83,1121.04,B
1.0,0.0,1.0,0.0,0.0,0.0,38.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,987.21,12483.21,1416.69,A
1.0,0.0,1.0,0.0,0.0,0.0,67.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2161.14,15849.68,1348.57,A
1.0,0.0,0.0,0.0,0.0,1.0,43.33,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4958.71,28646.42,1789.41,None
0.0,1.0,1.0,0.0,0.0,0.0,32.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3875.63,20791.49,1077.71,None
1.0,0.0,0.0,0.0,0.0,1.0,44.99,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7370.43,21856.57,2041.91,None
0.0,1.0,0.0,0.0,1.0,0.0,18.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5657.63,25986.84,1349.48,None
1.0,0.0,0.0,0.0,0.0,1.0,64.11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5271.01,18932.41,3413.28,None
1.0,0.0,0.0,0.0,0.0,1.0,44.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1779.11,11999.6,703.67,None
1.0,0.0,1.0,0.0,0.0,0.0,40.87,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2884.27,10959.44,1065.22,None
1.0,0.0,0.0,0.0,0.0,1.0,37.47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2280.32,36550.24,4633.44,None
0.0,1.0,0.0,0.0,1.0,0.0,47.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1935.72,15992.69,556.6,None
0.0,1.0,0.0,0.0,1.0,0.0,25.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11887.31,22585.61,3944.5,None
0.0,1.0,1.0,0.0,0.0,0.0,40.69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8948.02,15226.9,1718.37,A
1.0,0.0,1.0,0.0,0.0,0.0,32.96,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7467.59,34680.22,1984.68,None
1.0,0.0,1.0,0.0,0.0,0.0,68.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1710.87,15704.78,331.91,None
1.0,0.0,0.0,1.0,0.0,0.0,62.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4996.87,26322.34,1427.11,None
1.0,0.0,0.0,0.0,1.0,0.0,28.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2231.17,16432.66,1186.89,None
1.0,0.0,0.0,0.0,0.0,1.0,45.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3107.78,6307.33,804.89,None
1.0,0.0,1.0,0.0,0.0,0.0,40.2,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5990.74,35978.05,1419.39,A
0.0,1.0,1.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4162.98,11377.4,744.48,None
0.0,1.0,0.0,0.0,1.0,0.0,19.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3401.64,14374.65,69.49,None
1.0,0.0,0.0,0.0,0.0,1.0,41.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5467.24,28814.65,1583.41,None
0.0,1.0,0.0,0.0,1.0,0.0,21.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6052.6,26303.88,2001.31,B
0.0,1.0,0.0,0.0,0.0,1.0,37.27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16029.98,6796.77,5218.89,None
1.0,0.0,1.0,0.0,0.0,0.0,39.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2417.48,11452.9,271.75,A
0.0,1.0,0.0,0.0,0.0,1.0,62.28,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6670.27,25640.38,527.66,None
0.0,1.0,1.0,0.0,0.0,0.0,39.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2889.19,12049.87,2636.81,None
1.0,0.0,0.0,0.0,1.0,0.0,27.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7847.95,27513.68,2731.16,B
0.0,1.0,0.0,0.0,0.0,1.0,45.01,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8859.35,15480.89,1845.23,None
0.0,1.0,0.0,0.0,1.0,0.0,34.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2381.57,17593.71,278.01,None
1.0,0.0,1.0,0.0,0.0,0.0,38.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8081.6,19182.55,2260.06,None
0.0,1.0,1.0,0.0,0.0,0.0,39.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12048.15,34593.71,7299.56,None
1.0,0.0,0.0,0.0,0.0,1.0,33.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5225.92,33494.77,1759.23,None
1.0,0.0,0.0,0.0,1.0,0.0,23.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5704.32,17544.8,3000.02,None
0.0,1.0,0.0,0.0,1.0,0.0,27.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2509.43,21737.39,1027.04,None
0.0,1.0,1.0,0.0,0.0,0.0,35.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7085.18,32249.38,2389.03,None
0.0,1.0,1.0,0.0,0.0,0.0,66.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2282.95,9194.57,456.02,None
1.0,0.0,0.0,0.0,0.0,1.0,27.37,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1987.63,15818.82,1099.65,None
0.0,1.0,0.0,0.0,0.0,1.0,32.6,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1045.43,22064.53,1101.11,None
1.0,0.0,1.0,0.0,0.0,0.0,55.76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4670.3,22049.58,2548.68,None
1.0,0.0,1.0,0.0,0.0,0.0,28.36,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1557.8,16706.25,1236.9,None
0.0,1.0,0.0,0.0,1.0,0.0,45.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5406.25,15012.63,1084.38,None
0.0,1.0,1.0,0.0,0.0,0.0,24.84,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8578.81,40964.26,1154.56,None
1.0,0.0,1.0,0.0,0.0,0.0,33.04,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4831.08,33431.8,1581.59,None
1.0,0.0,0.0,1.0,0.0,0.0,53.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3337.16,28301.52,1257.7,None
1.0,0.0,1.0,0.0,0.0,0.0,65.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4009.23,20013.48,1811.16,None
0.0,1.0,0.0,1.0,0.0,0.0,59.71,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2647.72,12061.22,84.43,None
1.0,0.0,1.0,0.0,0.0,0.0,40.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7538.49,4638.31,1880.18,None
0.0,1.0,1.0,0.0,0.0,0.0,41.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5849.22,28504.76,1458.2,None
0.0,1.0,0.0,0.0,0.0,1.0,55.07,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6764.74,12294.81,1840.94,None
0.0,1.0,0.0,0.0,1.0,0.0,23.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1121.06,12028.5,1285.31,None
0.0,1.0,1.0,0.0,0.0,0.0,40.87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2219.61,16136.1,280.08,None
1.0,0.0,1.0,0.0,0.0,0.0,31.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2730.97,15406.86,830.33,None
1.0,0.0,0.0,0.0,0.0,1.0,71.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3261.51,12437.5,1138.77,None
1.0,0.0,0.0,0.0,0.0,1.0,57.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2847.56,17110.17,851.85,None
1.0,0.0,0.0,0.0,0.0,1.0,51.02,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4356.52,33630.3,913.01,None
1.0,0.0,1.0,0.0,0.0,0.0,34.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4977.13,22598.72,1499.69,A
1.0,0.0,0.0,0.0,0.0,1.0,38.53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7019.95,12112.66,3000.81,None
1.0,0.0,1.0,0.0,0.0,0.0,40.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8250.71,29394.42,2933.97,None
1.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10653.49,30033.14,4103.15,None
1.0,0.0,1.0,0.0,0.0,0.0,36.61,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2710.7,11500.63,215.42,A
0.0,1.0,0.0,0.0,1.0,0.0,31.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8266.15,12433.17,1768.08,None
0.0,1.0,0.0,1.0,0.0,0.0,60.12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1875.26,19448.39,1183.67,None
1.0,0.0,0.0,0.0,1.0,0.0,41.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2869.25,15317.34,980.39,None
1.0,0.0,0.0,0.0,0.0,1.0,30.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1562.65,14878.11,498.59,None
1.0,0.0,0.0,0.0,1.0,0.0,34.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5011.08,39541.94,1501.54,None
0.0,1.0,0.0,0.0,1.0,0.0,45.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12214.12,72994.93,7301.07,None
0.0,1.0,1.0,0.0,0.0,0.0,36.768872977533206,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8611.154254536514,62260.867600177095,4139.308911310846,A
0.0,1.0,1.0,0.0,0.0,0.0,49.175408636256634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9457.140738760003,14515.999476812905,1652.532004036197,A
1.0,0.0,1.0,0.0,0.0,0.0,58.30680330793889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2500.4776626904863,23941.851200057547,1989.9953893120282,A
1.0,0.0,1.0,0.0,0.0,0.0,33.45474918409989,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9709.56217251244,29592.669388995037,4016.7044210299237,A
1.0,0.0,1.0,0.0,0.0,0.0,64.09726193418403,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3308.1460645867614,32511.44188711801,488.66921865429464,A
0.0,1.0,1.0,0.0,0.0,0.0,35.269596527061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2064.957813585563,9456.838229372062,1789.6780673521785,A
0.0,1.0,1.0,0.0,0.0,0.0,28.795538709286532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2602.5092345254952,16320.641355369367,1475.5269400190525,A
0.0,1.0,1.0,0.0,0.0,0.0,47.67405202457946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,642.2031043940186,22753.376718708067,1897.149751053015,A
0.0,1.0,1.0,0.0,0.0,0.0,39.03572530735344,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9364.571787316705,56780.91990593392,3880.802463645534,A
0.0,1.0,1.0,0.0,0.0,0.0,35.639065744066116,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5287.039499655148,22843.027745295924,2155.866612853568,A
1.0,0.0,1.0,0.0,0.0,0.0,39.55149894864233,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1720.1571533937606,12984.47805626477,1046.5290539187365,A
0.0,1.0,1.0,0.0,0.0,0.0,50.904207330619094,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2539.2490645245407,14721.51836055564,1501.9283322625304,A
1.0,0.0,1.0,0.0,0.0,0.0,39.4620588044142,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6104.6453232119775,35051.23849494665,1542.7639286860049,A
0.0,1.0,1.0,0.0,0.0,0.0,29.681436210359138,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12760.407406940421,41384.699586775714,1478.6290964090058,A
1.0,0.0,1.0,0.0,0.0,0.0,38.98876040418194,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5987.661820079284,27840.29027082755,1547.2471147596038,A
0.0,1.0,1.0,0.0,0.0,0.0,39.950633207027046,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9969.149529813434,46594.56557655077,4729.717206108315,A
0.0,1.0,1.0,0.0,0.0,0.0,25.51940828347653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2641.297898952582,20985.07814954009,2224.5122901951495,A
0.0,1.0,1.0,0.0,0.0,0.0,34.90290456670767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1979.6793636646435,9472.605469092032,1590.3586996396295,A
0.0,1.0,1.0,0.0,0.0,0.0,61.462921687873276,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3788.016063334099,4430.4190200252615,1416.1688166320837,A
1.0,0.0,1.0,0.0,0.0,0.0,37.02407999426087,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9269.391363845005,29707.597841832016,3924.0917843505927,A
0.0,1.0,1.0,0.0,0.0,0.0,40.1010733463428,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3809.1022826634744,29527.022816527,884.4408736506152,A
0.0,1.0,1.0,0.0,0.0,0.0,30.59314726034313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1451.538966162435,8993.610828835208,1557.5846445138382,A
1.0,0.0,1.0,0.0,0.0,0.0,36.35567712623224,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3927.199438217257,9262.918748559414,1203.8585033301617,A
1.0,0.0,1.0,0.0,0.0,0.0,40.038276843829294,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3574.790095963409,25386.67213466176,2322.1468766684143,A
1.0,0.0,1.0,0.0,0.0,0.0,34.43809604928858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5063.5892643970055,22671.501647727167,1682.9651756033766,A
